Date,Metric,Price,Country
2026-05-02,Solar Generation,51832.8,SE_3
2026-05-03,Solar Generation,16554.69,SE_3
2026-05-04,Solar Generation,39314.12,SE_3
2026-05-05,Solar Generation,50125.4,SE_3
2026-05-06,Solar Generation,51007.36,SE_3
2026-05-07,Solar Generation,42243.08,SE_3
2026-04-28,Solar Capture,27.18,SE_3
2026-04-29,Solar Capture,40.64,SE_3
2026-04-30,Solar Capture,20.62,SE_3
2026-05-01,Solar Capture,1.22,SE_3
2026-05-02,Solar Capture,-0.81,SE_3
2026-05-03,Solar Capture,36.43,SE_3
2026-05-04,Solar Capture,56.19,SE_3
2026-05-05,Solar Capture,64.38,SE_3
2026-05-06,Solar Capture,96.07,SE_3
2026-05-07,Solar Capture,116.73,SE_3
2026-04-28,Wind Onshore Generation,15366.84,SE_3
2026-04-29,Wind Onshore Generation,38323.87,SE_3
2026-04-30,Wind Onshore Generation,66362.53,SE_3
2026-05-01,Wind Onshore Generation,148758.22,SE_3
2026-05-02,Wind Onshore Generation,184969.83,SE_3
2026-05-03,Wind Onshore Generation,52179.23,SE_3
2026-05-04,Wind Onshore Generation,132146.44,SE_3
2026-05-05,Wind Onshore Generation,101130.87,SE_3
2026-05-06,Wind Onshore Generation,34848.58,SE_3
2026-05-07,Wind Onshore Generation,23004.51,SE_3
2026-04-28,Wind Onshore Capture,66.7,SE_3
2026-04-29,Wind Onshore Capture,91.25,SE_3
2026-04-30,Wind Onshore Capture,77.03,SE_3
2026-05-01,Wind Onshore Capture,10.76,SE_3
2026-05-02,Wind Onshore Capture,4.61,SE_3
2026-05-03,Wind Onshore Capture,38.48,SE_3
2026-05-04,Wind Onshore Capture,73.42,SE_3
2026-05-05,Wind Onshore Capture,66.61,SE_3
2026-05-06,Wind Onshore Capture,111.78,SE_3
2026-05-07,Wind Onshore Capture,119.48,SE_3
2026-04-28,Solar Forecast,9558.38,SE_3
2026-04-29,Solar Forecast,0.0,SE_3
2026-04-30,Solar Forecast,48517.98,SE_3
2026-05-01,Solar Forecast,50552.96,SE_3
2026-05-02,Solar Forecast,51033.55,SE_3
2026-05-03,Solar Forecast,15887.69,SE_3
2026-05-04,Solar Forecast,40388.49,SE_3
2026-05-05,Solar Forecast,49441.56,SE_3
2026-05-06,Solar Forecast,50302.17,SE_3
2026-05-07,Solar Forecast,49182.16,SE_3
2026-04-28,Wind Onshore Forecast,14592.99,SE_3
2026-04-29,Wind Onshore Forecast,0.0,SE_3
2026-04-30,Wind Onshore Forecast,64648.41,SE_3
2026-05-01,Wind Onshore Forecast,147036.3,SE_3
2026-05-02,Wind Onshore Forecast,186719.52,SE_3
2026-05-03,Wind Onshore Forecast,60425.5,SE_3
2026-05-04,Wind Onshore Forecast,135542.77,SE_3
2026-05-05,Wind Onshore Forecast,97507.42,SE_3
2026-05-06,Wind Onshore Forecast,29532.67,SE_3
2026-05-07,Wind Onshore Forecast,31237.92,SE_3
2026-04-28,Baseload,104.53,BG
2026-04-29,Baseload,100.96,BG
2026-04-30,Baseload,86.81,BG
2026-05-01,Baseload,61.03,BG
2026-05-02,Baseload,69.08,BG
2026-05-03,Baseload,71.16,BG
2026-05-04,Baseload,100.86,BG
2026-05-05,Baseload,104.22,BG
2026-05-06,Baseload,108.67,BG
2026-05-07,Baseload,124.13,BG
2026-05-08,Baseload,116.08,BG
2026-04-28,Solar Generation,6206.95,BG
2026-04-29,Solar Generation,20798.39,BG
2026-04-30,Solar Generation,7388.29,BG
2026-05-01,Solar Generation,15842.36,BG
2026-05-02,Solar Generation,17212.39,BG
2026-05-03,Solar Generation,18403.11,BG
2026-05-04,Solar Generation,30045.51,BG
2026-05-05,Solar Generation,35969.78,BG
2026-05-06,Solar Generation,35433.1,BG
2026-05-07,Solar Generation,6385.44,BG
2026-04-28,Solar Capture,80.03,BG
2026-04-29,Solar Capture,70.07,BG
2026-04-30,Solar Capture,87.88,BG
2026-05-01,Solar Capture,35.11,BG
2026-05-02,Solar Capture,46.57,BG
2026-05-03,Solar Capture,46.94,BG
2026-05-04,Solar Capture,63.82,BG
2026-05-05,Solar Capture,55.57,BG
2026-05-06,Solar Capture,57.28,BG
2026-05-07,Solar Capture,125.74,BG
2026-04-28,Wind Onshore Generation,485.66,BG
2026-04-29,Wind Onshore Generation,1780.44,BG
2026-04-30,Wind Onshore Generation,3407.9,BG
2026-05-01,Wind Onshore Generation,4530.68,BG
2026-05-02,Wind Onshore Generation,2345.32,BG
2026-05-03,Wind Onshore Generation,6136.37,BG
2026-05-04,Wind Onshore Generation,7032.54,BG
2026-05-05,Wind Onshore Generation,1436.07,BG
2026-05-06,Wind Onshore Generation,715.82,BG
2026-05-07,Wind Onshore Generation,349.54,BG
2026-04-28,Wind Onshore Capture,98.61,BG
2026-04-29,Wind Onshore Capture,92.32,BG
2026-04-30,Wind Onshore Capture,93.56,BG
2026-05-01,Wind Onshore Capture,80.33,BG
2026-05-02,Wind Onshore Capture,72.84,BG
2026-05-03,Wind Onshore Capture,68.69,BG
2026-05-04,Wind Onshore Capture,98.89,BG
2026-05-05,Wind Onshore Capture,116.17,BG
2026-05-06,Wind Onshore Capture,123.44,BG
2026-05-07,Wind Onshore Capture,135.64,BG
2026-04-28,Solar Forecast,3948.0,BG
2026-04-29,Solar Forecast,30934.0,BG
2026-04-30,Solar Forecast,7506.0,BG
2026-05-01,Solar Forecast,34327.0,BG
2026-05-02,Solar Forecast,30710.0,BG
2026-05-03,Solar Forecast,32828.0,BG
2026-05-04,Solar Forecast,3072.0,BG
2026-05-05,Solar Forecast,37272.0,BG
2026-05-06,Solar Forecast,38424.0,BG
2026-05-07,Solar Forecast,34334.0,BG
2026-05-08,Solar Forecast,24303.0,BG
2026-04-28,Wind Onshore Forecast,484.0,BG
2026-04-29,Wind Onshore Forecast,1183.0,BG
2026-04-30,Wind Onshore Forecast,6403.0,BG
2026-05-01,Wind Onshore Forecast,5649.0,BG
2026-05-02,Wind Onshore Forecast,2770.0,BG
2026-05-03,Wind Onshore Forecast,9858.0,BG
2026-05-04,Wind Onshore Forecast,9486.0,BG
2026-05-05,Wind Onshore Forecast,2211.0,BG
2026-05-06,Wind Onshore Forecast,1428.0,BG
2026-05-07,Wind Onshore Forecast,1725.0,BG
2026-05-08,Wind Onshore Forecast,350.0,BG
2026-04-28,Baseload,83.19,SE_4
2026-04-29,Baseload,83.64,SE_4
2026-04-30,Baseload,69.22,SE_4
2026-05-01,Baseload,10.0,SE_4
2026-05-02,Baseload,4.54,SE_4
2026-05-03,Baseload,54.14,SE_4
2026-05-04,Baseload,100.97,SE_4
2026-05-05,Baseload,101.33,SE_4
2026-05-06,Baseload,117.16,SE_4
2026-05-07,Baseload,133.67,SE_4
2026-05-08,Baseload,104.62,SE_4
2026-04-28,Solar Generation,5076.06,SE_4
2026-04-29,Solar Generation,22217.29,SE_4
2026-04-30,Solar Generation,24431.95,SE_4
2026-05-01,Solar Generation,24973.64,SE_4
2026-05-02,Solar Generation,25217.59,SE_4
2026-05-03,Solar Generation,14339.59,SE_4
2026-05-04,Solar Generation,17363.85,SE_4
2026-05-05,Solar Generation,22430.31,SE_4
2026-05-06,Solar Generation,17335.99,SE_4
2026-05-07,Solar Generation,19140.98,SE_4
2026-04-28,Solar Capture,28.17,SE_4
2026-04-29,Solar Capture,36.62,SE_4
2026-04-30,Solar Capture,18.74,SE_4
2026-05-01,Solar Capture,0.36,SE_4
2026-05-02,Solar Capture,-1.28,SE_4
2026-05-03,Solar Capture,34.69,SE_4
2026-05-04,Solar Capture,55.42,SE_4
2026-05-05,Solar Capture,80.33,SE_4
2026-05-06,Solar Capture,97.55,SE_4
2026-05-07,Solar Capture,116.2,SE_4
2026-04-28,Wind Onshore Generation,11609.85,SE_4
2026-04-29,Wind Onshore Generation,25055.86,SE_4
2026-04-30,Wind Onshore Generation,35801.12,SE_4
2026-05-01,Wind Onshore Generation,41414.51,SE_4
2026-05-02,Wind Onshore Generation,76311.55,SE_4
2026-05-03,Wind Onshore Generation,35259.0,SE_4
2026-05-04,Wind Onshore Generation,58035.65,SE_4
2026-05-05,Wind Onshore Generation,42825.97,SE_4
2026-05-06,Wind Onshore Generation,29715.06,SE_4
2026-05-07,Wind Onshore Generation,5515.31,SE_4
2026-04-28,Wind Onshore Capture,80.35,SE_4
2026-04-29,Wind Onshore Capture,92.26,SE_4
2026-04-30,Wind Onshore Capture,76.09,SE_4
2026-05-01,Wind Onshore Capture,11.28,SE_4
2026-05-02,Wind Onshore Capture,4.94,SE_4
2026-05-03,Wind Onshore Capture,35.17,SE_4
2026-05-04,Wind Onshore Capture,89.29,SE_4
2026-05-05,Wind Onshore Capture,94.33,SE_4
2026-05-06,Wind Onshore Capture,115.43,SE_4
2026-05-07,Wind Onshore Capture,118.66,SE_4
2026-04-28,Solar Forecast,5023.1,SE_4
2026-04-29,Solar Forecast,0.0,SE_4
2026-04-30,Solar Forecast,24359.28,SE_4
2026-05-01,Solar Forecast,24792.1,SE_4
2026-05-02,Solar Forecast,24933.81,SE_4
2026-05-03,Solar Forecast,14478.68,SE_4
2026-05-04,Solar Forecast,17338.03,SE_4
2026-05-05,Solar Forecast,21483.0,SE_4
2026-05-06,Solar Forecast,18695.79,SE_4
2026-05-07,Solar Forecast,22493.71,SE_4
2026-04-28,Wind Onshore Forecast,10732.4,SE_4
2026-04-29,Wind Onshore Forecast,0.0,SE_4
2026-04-30,Wind Onshore Forecast,34682.3,SE_4
2026-05-01,Wind Onshore Forecast,41074.02,SE_4
2026-05-02,Wind Onshore Forecast,75571.19,SE_4
2026-05-03,Wind Onshore Forecast,35754.71,SE_4
2026-05-04,Wind Onshore Forecast,59583.17,SE_4
2026-05-05,Wind Onshore Forecast,43062.94,SE_4
2026-05-06,Wind Onshore Forecast,26078.17,SE_4
2026-05-07,Wind Onshore Forecast,11485.79,SE_4
2026-04-28,Baseload,104.53,GR
2026-04-29,Baseload,96.47,GR
2026-04-30,Baseload,87.32,GR
2026-05-01,Baseload,55.12,GR
2026-05-02,Baseload,60.77,GR
2026-05-03,Baseload,67.4,GR
2026-05-04,Baseload,97.61,GR
2026-05-05,Baseload,99.51,GR
2026-05-06,Baseload,102.79,GR
2026-05-07,Baseload,122.18,GR
2026-05-08,Baseload,116.03,GR
2026-04-28,Solar Generation,6843.0,GR
2026-04-29,Solar Generation,54189.0,GR
2026-04-30,Solar Generation,47608.0,GR
2026-05-01,Solar Generation,25153.0,GR
2026-05-02,Solar Generation,38331.0,GR
2026-05-03,Solar Generation,38031.0,GR
2026-05-04,Solar Generation,57691.0,GR
2026-05-05,Solar Generation,220155.0,GR
2026-05-06,Solar Generation,234211.0,GR
2026-05-07,Solar Generation,155820.0,GR
2026-04-28,Solar Capture,14.16,GR
2026-04-29,Solar Capture,26.0,GR
2026-04-30,Solar Capture,40.33,GR
2026-05-01,Solar Capture,3.8,GR
2026-05-02,Solar Capture,3.1,GR
2026-05-03,Solar Capture,4.14,GR
2026-05-04,Solar Capture,24.97,GR
2026-05-05,Solar Capture,11.73,GR
2026-05-06,Solar Capture,22.55,GR
2026-05-07,Solar Capture,99.21,GR
2026-04-28,Wind Onshore Generation,1412.0,GR
2026-04-29,Wind Onshore Generation,6274.0,GR
2026-04-30,Wind Onshore Generation,19217.0,GR
2026-05-01,Wind Onshore Generation,64108.0,GR
2026-05-02,Wind Onshore Generation,64008.0,GR
2026-05-03,Wind Onshore Generation,51860.0,GR
2026-05-04,Wind Onshore Generation,23196.0,GR
2026-05-05,Wind Onshore Generation,15217.0,GR
2026-05-06,Wind Onshore Generation,38863.0,GR
2026-05-07,Wind Onshore Generation,38796.0,GR
2026-04-28,Wind Onshore Capture,82.52,GR
2026-04-29,Wind Onshore Capture,123.33,GR
2026-04-30,Wind Onshore Capture,105.32,GR
2026-05-01,Wind Onshore Capture,58.1,GR
2026-05-02,Wind Onshore Capture,69.32,GR
2026-05-03,Wind Onshore Capture,75.6,GR
2026-05-04,Wind Onshore Capture,109.78,GR
2026-05-05,Wind Onshore Capture,87.71,GR
2026-05-06,Wind Onshore Capture,132.75,GR
2026-05-07,Wind Onshore Capture,116.24,GR
2026-04-28,Solar Forecast,38280.0,GR
2026-04-29,Solar Forecast,249940.0,GR
2026-04-30,Solar Forecast,183940.0,GR
2026-05-01,Solar Forecast,125100.0,GR
2026-05-02,Solar Forecast,203980.0,GR
2026-05-03,Solar Forecast,219590.0,GR
2026-05-04,Solar Forecast,267990.0,GR
2026-05-05,Solar Forecast,270050.0,GR
2026-05-06,Solar Forecast,255950.0,GR
2026-05-07,Solar Forecast,180150.0,GR
2026-05-08,Solar Forecast,68850.0,GR
2026-04-28,Wind Onshore Forecast,14670.0,GR
2026-04-29,Wind Onshore Forecast,29560.0,GR
2026-04-30,Wind Onshore Forecast,66120.0,GR
2026-05-01,Wind Onshore Forecast,295790.0,GR
2026-05-02,Wind Onshore Forecast,309820.0,GR
2026-05-03,Wind Onshore Forecast,245550.0,GR
2026-05-04,Wind Onshore Forecast,115940.0,GR
2026-05-05,Wind Onshore Forecast,37550.0,GR
2026-05-06,Wind Onshore Forecast,43130.0,GR
2026-05-07,Wind Onshore Forecast,63880.0,GR
2026-05-08,Wind Onshore Forecast,91630.0,GR
2026-04-28,Baseload,133.33,HR
2026-04-29,Baseload,109.76,HR
2026-04-30,Baseload,82.56,HR
2026-05-01,Baseload,26.07,HR
2026-05-02,Baseload,62.5,HR
2026-05-03,Baseload,71.11,HR
2026-05-04,Baseload,110.38,HR
2026-05-05,Baseload,120.43,HR
2026-05-06,Baseload,128.46,HR
2026-05-07,Baseload,138.66,HR
2026-05-08,Baseload,113.98,HR
2026-04-28,Solar Generation,3015.6,HR
2026-04-29,Solar Generation,11881.6,HR
2026-04-30,Solar Generation,11717.2,HR
2026-05-01,Solar Generation,9698.8,HR
2026-05-02,Solar Generation,10723.2,HR
2026-05-03,Solar Generation,12049.2,HR
2026-05-04,Solar Generation,16150.0,HR
2026-05-05,Solar Generation,8880.4,HR
2026-05-06,Solar Generation,8848.4,HR
2026-05-07,Solar Generation,5421.6,HR
2026-04-28,Solar Capture,88.11,HR
2026-04-29,Solar Capture,75.32,HR
2026-04-30,Solar Capture,27.2,HR
2026-05-01,Solar Capture,-71.63,HR
2026-05-02,Solar Capture,-9.31,HR
2026-05-03,Solar Capture,15.53,HR
2026-05-04,Solar Capture,51.61,HR
2026-05-05,Solar Capture,92.03,HR
2026-05-06,Solar Capture,103.28,HR
2026-05-07,Solar Capture,119.88,HR
2026-04-28,Wind Onshore Generation,1939.6,HR
2026-04-29,Wind Onshore Generation,33842.0,HR
2026-04-30,Wind Onshore Generation,90803.2,HR
2026-05-01,Wind Onshore Generation,65527.6,HR
2026-05-02,Wind Onshore Generation,21880.8,HR
2026-05-03,Wind Onshore Generation,12863.6,HR
2026-05-04,Wind Onshore Generation,9580.0,HR
2026-05-05,Wind Onshore Generation,27607.6,HR
2026-05-06,Wind Onshore Generation,48128.8,HR
2026-05-07,Wind Onshore Generation,27223.2,HR
2026-04-28,Wind Onshore Capture,122.85,HR
2026-04-29,Wind Onshore Capture,121.04,HR
2026-04-30,Wind Onshore Capture,90.13,HR
2026-05-01,Wind Onshore Capture,64.21,HR
2026-05-02,Wind Onshore Capture,75.84,HR
2026-05-03,Wind Onshore Capture,75.72,HR
2026-05-04,Wind Onshore Capture,90.36,HR
2026-05-05,Wind Onshore Capture,107.1,HR
2026-05-06,Wind Onshore Capture,124.26,HR
2026-05-07,Wind Onshore Capture,129.92,HR
2026-04-28,Solar Forecast,2954.6,HR
2026-04-29,Solar Forecast,11374.69,HR
2026-04-30,Solar Forecast,10318.36,HR
2026-05-01,Solar Forecast,8779.86,HR
2026-05-02,Solar Forecast,10045.77,HR
2026-05-03,Solar Forecast,11329.11,HR
2026-05-04,Solar Forecast,15097.45,HR
2026-05-05,Solar Forecast,8185.01,HR
2026-05-06,Solar Forecast,8869.99,HR
2026-05-07,Solar Forecast,7634.76,HR
2026-05-08,Solar Forecast,7172.81,HR
2026-04-28,Wind Onshore Forecast,3509.11,HR
2026-04-29,Wind Onshore Forecast,37318.0,HR
2026-04-30,Wind Onshore Forecast,90873.26,HR
2026-05-01,Wind Onshore Forecast,70957.7,HR
2026-05-02,Wind Onshore Forecast,30805.67,HR
2026-05-03,Wind Onshore Forecast,13253.74,HR
2026-05-04,Wind Onshore Forecast,8313.68,HR
2026-05-05,Wind Onshore Forecast,32731.1,HR
2026-05-06,Wind Onshore Forecast,52542.79,HR
2026-05-07,Wind Onshore Forecast,44044.65,HR
2026-05-08,Wind Onshore Forecast,8710.44,HR
2026-04-28,Baseload,62.43,ES
2026-04-29,Baseload,75.72,ES
2026-04-30,Baseload,64.39,ES
2026-05-01,Baseload,57.87,ES
2026-05-02,Baseload,43.64,ES
2026-05-03,Baseload,48.13,ES
2026-05-04,Baseload,69.71,ES
2026-05-05,Baseload,64.34,ES
2026-05-06,Baseload,78.02,ES
2026-05-07,Baseload,86.9,ES
2026-05-08,Baseload,67.11,ES
2026-04-28,Solar Generation,228044.0,ES
2026-04-29,Solar Generation,578516.0,ES
2026-04-30,Solar Generation,887768.0,ES
2026-05-01,Solar Generation,661172.0,ES
2026-05-02,Solar Generation,508448.0,ES
2026-05-03,Solar Generation,607388.0,ES
2026-05-04,Solar Generation,737704.0,ES
2026-05-05,Solar Generation,900632.0,ES
2026-05-06,Solar Generation,960096.0,ES
2026-05-07,Solar Generation,643272.0,ES
2026-04-28,Solar Capture,19.81,ES
2026-04-29,Solar Capture,42.96,ES
2026-04-30,Solar Capture,17.1,ES
2026-05-01,Solar Capture,9.77,ES
2026-05-02,Solar Capture,11.85,ES
2026-05-03,Solar Capture,9.86,ES
2026-05-04,Solar Capture,19.48,ES
2026-05-05,Solar Capture,19.81,ES
2026-05-06,Solar Capture,29.79,ES
2026-05-07,Solar Capture,36.89,ES
2026-04-28,Wind Onshore Generation,213572.0,ES
2026-04-29,Wind Onshore Generation,521420.0,ES
2026-04-30,Wind Onshore Generation,193348.0,ES
2026-05-01,Wind Onshore Generation,266580.0,ES
2026-05-02,Wind Onshore Generation,549268.0,ES
2026-05-03,Wind Onshore Generation,288844.0,ES
2026-05-04,Wind Onshore Generation,319280.0,ES
2026-05-05,Wind Onshore Generation,342348.0,ES
2026-05-06,Wind Onshore Generation,234488.0,ES
2026-05-07,Wind Onshore Generation,238064.0,ES
2026-04-28,Wind Onshore Capture,67.11,ES
2026-04-29,Wind Onshore Capture,72.14,ES
2026-04-30,Wind Onshore Capture,80.19,ES
2026-05-01,Wind Onshore Capture,72.63,ES
2026-05-02,Wind Onshore Capture,42.03,ES
2026-05-03,Wind Onshore Capture,53.44,ES
2026-05-04,Wind Onshore Capture,63.68,ES
2026-05-05,Wind Onshore Capture,69.48,ES
2026-05-06,Wind Onshore Capture,99.3,ES
2026-05-07,Wind Onshore Capture,82.11,ES
2026-04-28,Wind Offshore Generation,0.0,ES
2026-04-29,Wind Offshore Generation,0.0,ES
2026-04-30,Wind Offshore Generation,0.0,ES
2026-05-01,Wind Offshore Generation,0.0,ES
2026-05-02,Wind Offshore Generation,0.0,ES
2026-05-03,Wind Offshore Generation,0.0,ES
2026-05-04,Wind Offshore Generation,0.0,ES
2026-05-05,Wind Offshore Generation,0.0,ES
2026-05-06,Wind Offshore Generation,0.0,ES
2026-05-07,Wind Offshore Generation,0.0,ES
2026-04-28,Solar Forecast,249195.0,ES
2026-04-29,Solar Forecast,558313.0,ES
2026-04-30,Solar Forecast,876627.0,ES
2026-05-01,Solar Forecast,802745.0,ES
2026-05-02,Solar Forecast,523144.0,ES
2026-05-03,Solar Forecast,622962.0,ES
2026-05-04,Solar Forecast,730657.0,ES
2026-05-05,Solar Forecast,816783.0,ES
2026-05-06,Solar Forecast,860462.0,ES
2026-05-07,Solar Forecast,809104.0,ES
2026-04-28,Wind Onshore Forecast,210970.0,ES
2026-04-29,Wind Onshore Forecast,520510.0,ES
2026-04-30,Wind Onshore Forecast,242766.0,ES
2026-05-01,Wind Onshore Forecast,336358.0,ES
2026-05-02,Wind Onshore Forecast,672397.0,ES
2026-05-03,Wind Onshore Forecast,396650.0,ES
2026-05-04,Wind Onshore Forecast,370709.0,ES
2026-05-05,Wind Onshore Forecast,371007.0,ES
2026-05-06,Wind Onshore Forecast,280392.0,ES
2026-05-07,Wind Onshore Forecast,313444.0,ES
2026-04-28,Baseload,130.54,MK
2026-04-29,Baseload,74.54,MK
2026-04-30,Baseload,85.87,MK
2026-05-01,Baseload,51.15,MK
2026-05-02,Baseload,63.41,MK
2026-05-03,Baseload,74.28,MK
2026-05-04,Baseload,93.77,MK
2026-05-05,Baseload,109.57,MK
2026-05-06,Baseload,98.61,MK
2026-05-07,Baseload,131.21,MK
2026-04-28,Wind Onshore Generation,66.41,MK
2026-04-29,Wind Onshore Generation,114.72,MK
2026-04-30,Wind Onshore Generation,686.94,MK
2026-05-01,Wind Onshore Generation,363.2,MK
2026-05-02,Wind Onshore Generation,202.7,MK
2026-05-03,Wind Onshore Generation,337.68,MK
2026-05-04,Wind Onshore Generation,472.76,MK
2026-04-28,Wind Onshore Capture,134.85,MK
2026-04-29,Wind Onshore Capture,97.7,MK
2026-04-30,Wind Onshore Capture,80.17,MK
2026-05-01,Wind Onshore Capture,45.78,MK
2026-05-02,Wind Onshore Capture,42.85,MK
2026-05-03,Wind Onshore Capture,86.03,MK
2026-05-04,Wind Onshore Capture,92.16,MK
2026-04-28,Solar Forecast,142.6,MK
2026-04-29,Solar Forecast,610.7,MK
2026-04-30,Solar Forecast,202.9,MK
2026-05-01,Solar Forecast,176.1,MK
2026-05-02,Solar Forecast,197.5,MK
2026-05-03,Solar Forecast,287.3,MK
2026-05-04,Solar Forecast,766.2,MK
2026-05-05,Solar Forecast,815.0,MK
2026-05-06,Solar Forecast,746.6,MK
2026-05-07,Solar Forecast,438.6,MK
2026-04-28,Wind Onshore Forecast,169.54,MK
2026-04-29,Wind Onshore Forecast,271.23,MK
2026-04-30,Wind Onshore Forecast,1299.9,MK
2026-05-01,Wind Onshore Forecast,532.9,MK
